"Pathogen","Taxonomy ID","Uniprot ID","Pathogen Protein","Uniprot ID","Human Protein","Experimental Method","Pubmed ID"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03427","PB2_I33A0 ","Q53G26","Q53G26_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","B2R4R0","B2R4R0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","B2R4R0","B2R4R0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","B2R4R0","B2R4R0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","D9YZV4","D9YZV4_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","A2A3R6","A2A3R6_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","B4DJ51","B4DJ51_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","D3DU92","D3DU92_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","K9JA46","K9JA46_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","A4D1N4","A4D1N4_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03427","PB2_I33A0 ","A8K2M0","A8K2M0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03430","RDRP_I33A0 ","A2A3R6","A2A3R6_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03430","RDRP_I33A0 ","Q5W009","Q5W009_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03430","RDRP_I33A0 ","Q53G26","Q53G26_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03430","RDRP_I33A0 ","A8K2M0","A8K2M0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03430","RDRP_I33A0 ","B2R4R0","B2R4R0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","B2R6F3","B2R6F3_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","B2R6F3","B2R6F3_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q82506","NS1_I33A0 ","Q9UKK6","NXT1_HUMAN ","pull down","17267598"
"Influenza A virus STRAIN A / HICKOX / 1940 (H1N1)","383543","Q0HD54","NS1_I40A0 ","F4ZW62","F4ZW62_HUMAN ","tandem affinity purification","22810585"
"Influenza A virus STRAIN A / PUERTO RICO / 8 / 1934 (H1N1)","211044","P03496","NS1_I34A1 ","O00459","P85B_HUMAN ","Other Methods","16963558"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P57678","GEMI4_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P28072","PSB6_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q4VXU2","PAP1L_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q13144","EI2BE_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","O60518","RNBP6_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O94927","HAUS5_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P17858","PFKAL_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P46977","STT3A_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9Y230","RUVB2_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9H4A6","GOLP3_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P04632","CPNS1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q5SW79","CE170_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q8TEM1","PO210_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9UDY4","DNJB4_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P50402","EMD_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P49006","MRP_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P49327","FAS_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","A8K2M0","A8K2M0_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O95831","AIFM1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P08708","RS17_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O43164","PJA2_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q8N6T3","ARFG1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q16531","DDB1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P15924","DESP_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P48643","TCPE_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P47756","CAPZB_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O15228","GNPAT_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9NRG9","AAAS_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P61981","1433G_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O15173","PGRC2_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P53701","CCHL_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9Y5K5","UCHL5_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","A8MTJ3","GNAT3_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P04792","HSPB1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q7Z2W4","ZCCHV_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O00567","NOP56_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P58546","MTPN_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O00264","PGRC1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P55060","XPO2_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / WSN / 1933 (H1N1)","382835","B0ZBD0","B0ZBD0_HUMAN ","Q194T2","Q194T2_9INFA ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q9NVA4","T184C_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","P29692","EF1D_HUMAN ","affinity chromatography technology","21994455"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q86Y56","DAAF5_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","E9KL35","E9KL35_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q14257","RCN2_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P78527","PRKDC_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","Q9NZT1","CALL5_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","Q5VTJ3","KLD7A_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","O94905","ERLN2_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","P31151","S10A7_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","B4URF7","B4URF7_9INFA ","A8K2M0","A8K2M0_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9Y4W2","LAS1L_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P49368","TCPG_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","A1L0T0","ILVBL_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q9HAS0","NJMU_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / WSN / 1933 (H1N1)","382835","O95639","CPSF4_HUMAN ","Q194T2","Q194T2_9INFA ","anti tag coimmunoprecipitation","28169297"
"Influenza A virus STRAIN A / PUERTO RICO / 8 / 1934 (H1N1)","211044","P03508","NEP_I34A1 ","A9UGY9","A9UGY9_HUMAN ","two hybrid","22174682"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","P29692","EF1D_HUMAN ","two hybrid","21994455"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","Q03001","DYST_HUMAN ","two hybrid","21994455"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03454","HEMA_I33A0 ","B2R491","B2R491_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03427","PB2_I33A0 ","B2R491","B2R491_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","B2R491","B2R491_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","B2R491","B2R491_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","B0ZBD0","B0ZBD0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03470","NRAM_I33A0 ","B0ZBD0","B0ZBD0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","B0ZBD0","B0ZBD0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03427","PB2_I33A0 ","B0ZBD0","B0ZBD0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","B1AHB0","B1AHB0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q20MH0","PB1F2_I33A0 ","B3KUN1","B3KUN1_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03470","NRAM_I33A0 ","E9KL35","E9KL35_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","A4D1T0","A4D1T0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","Q658J6","Q658J6_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","A8K2M0","A8K2M0_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","A3R0T8","A3R0T8_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","B2R4W8","B2R4W8_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","E5FQ95","E5FQ95_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","A8K4C8","A8K4C8_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03427","PB2_I33A0 ","A8K4C8","A8K4C8_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15682","NCAP_I33A0 ","A8K7B7","A8K7B7_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P03427","PB2_I33A0 ","A8K7B7","A8K7B7_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","B3KNF6","B3KNF6_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05777","M1_I33A0 ","B2R6F3","B2R6F3_HUMAN ","coimmunoprecipitation","25464832"
"Influenza A virus STRAIN A / BREVIG MISSION / 1 / 1918 (H1N1)","88776","Q99AU3","NS1_I18A0 ","F4ZW62","F4ZW62_HUMAN ","tandem affinity purification","22810585"
"Influenza A virus STRAIN A / PUERTO RICO / 8 / 1934 (H1N1)","211044","P03466","NCAP_I34A1 ","O14980","XPO1_HUMAN ","Other Methods","11119609"
"Influenza A virus STRAIN A / PUERTO RICO / 8 / 1934 (H1N1)","211044","P03466","NCAP_I34A1 ","P60709","ACTB_HUMAN ","Other Methods","9971805"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H2","Q1K9H2_I33A0 ","P37108","SRP14_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","O15118","NPC1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q96GA3","LTV1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9Y5V3","MAGD1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P42695","CNDD3_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","O14980","XPO1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P42356","PI4KA_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P42345","MTOR_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q9UIA9","XPO7_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q9NVI1","FANCI_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P04792","HSPB1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q9NR50","EI2BG_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","A6NDU8","CE051_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","O14981","BTAF1_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","B4URE7","B4URE7_9INFA ","E5FQ95","E5FQ95_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P14324","FPPS_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H2","Q1K9H2_I33A0 ","Q16629","SRSF7_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P07814","SYEP_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","P24928","RPB1_HUMAN ","affinity chromatography technology","21994455"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","Q9NP64","NO40_HUMAN ","affinity chromatography technology","21994455"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P31040","SDHA_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","Q12769","NU160_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P15659","PA_I33A0 ","P02795","MT2_HUMAN ","affinity chromatography technology","21994455"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","P05780","M2_I33A0 ","P49756","RBM25_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","P33176","KINH_HUMAN ","affinity chromatography technology","26651948"
"Influenza A virus STRAIN A / Wilson-Smith / 1933 (H1N1)","381518","Q1K9H5","Q1K9H5_I33A0 ","Q9Y265","RUVB1_HUMAN ","affinity chromatography technology","26651948"
