virusUprot,humanUprot
P03428,O00165
P03428,Q7Z4H7
P03428,Q68CZ6
P03428,Q96D09
P03428,Q96QD9
P03428,P51114
P03428,Q14318
P03428,Q9NVI1
P03428,Q9UK61
P03428,O15371
P03428,Q9H9B1
P03428,O75190
P03428,Q8WWF6
P03428,P61962
P03428,O60716
P03428,Q14677
P03428,Q5JTW2
P03428,Q96L14
P03428,Q5SW79
P03428,O14735
P03428,Q6P1J9
P03428,Q00587
P03428,O43303
P03428,Q86X55
P03428,O43852
P03428,Q9UNK9
P03428,Q9Y4W6
P03428,Q8NI60
P03428,Q8NCN2
P03428,Q96TA2
P03428,O43379
P03428,Q9BV38
P03428,Q8TED0
P03428,P49755
P03428,Q9NZ01
P03428,Q9HC21
P03428,Q6P4A7
P03428,Q9H4B6
P03428,P27635
P03428,P40937
P03428,P38159
P03428,Q9NXS2
P03428,Q5THK1
P03428,Q15120
P03428,P07237
P03428,P46087
P03428,Q5C9Z4
P03428,Q16540
P03428,Q15051
P03428,O00410
P03428,Q9BT25
P03428,P22087
P03428,A0FGR8
P03428,O75419
P03428,Q96A33
P03428,Q9BRT8
P03428,Q8WUH6
P03428,P56134
P03428,Q8IZT6
P03428,Q8IWZ3
P03428,Q9C0C7
P03428,P51648
P03428,Q53H12
P03428,Q9Y312
P03428,Q9H582
P03428,Q9BX40
P03428,P51570
P03428,Q9NZB2
P03428,P00403
Q20MH8,O43264
Q20MH8,Q13217
Q20MH8,Q96TA2
Q20MH8,Q6P3X3
Q20MH8,Q8NBP0
Q20MH8,P49815
Q20MH8,Q8NFQ8
Q20MH8,Q96JJ7
Q20MH8,Q6YHU6
Q20MH8,P02786
Q20MH8,Q9Y4R8
Q20MH8,P46977
Q20MH8,Q13501
Q20MH8,O15270
Q20MH8,O15269
Q20MH8,P53007
Q20MH8,Q9H173
Q20MH8,Q9UBV2
Q20MH8,Q9BRK5
Q20MH8,O14828
Q20MH8,Q96ER3
Q20MH8,Q6NUQ1
Q20MH8,O43251
Q20MH8,Q6ZRP7
Q20MH8,Q9P035
Q20MH8,Q8IV08
Q20MH8,Q6P996
Q20MH8,P07237
Q20MH8,P13674
Q20MH8,Q13438
Q20MH8,Q92621
Q20MH8,Q8WUM0
Q20MH8,P57740
Q20MH8,Q9Y2X3
Q20MH8,Q92542
Q20MH8,Q9Y5V3
Q20MH8,Q86WA8
Q20MH8,P01130
Q20MH8,Q9Y4W2
Q20MH8,O43156
Q20MH8,Q9Y287
Q20MH8,P51617
Q20MH8,O00410
Q20MH8,P51659
Q20MH8,P01889
Q20MH8,P55084
Q20MH8,Q9UJ14
Q20MH8,Q14697
Q20MH8,Q9BTY2
Q20MH8,Q8WVX9
Q20MH8,Q9NVI1
Q20MH8,Q9BXW9
Q20MH8,Q96BN8
Q20MH8,Q93063
Q20MH8,Q96KP1
Q20MH8,Q13144
Q20MH8,Q9NR50
Q20MH8,Q9BZQ6
Q20MH8,P42892
Q20MH8,Q9Y2Z0
Q20MH8,Q9Y2G8
Q20MH8,Q9UHI6
Q20MH8,Q9H9E3
Q20MH8,Q8NE01
Q20MH8,Q00587
Q20MH8,Q9ULG6
Q20MH8,Q96A33
Q20MH8,Q9NY47
Q20MH8,Q9UBB4
Q20MH8,Q9UI12
Q20MH8,P38606
Q20MH8,Q93084
Q20MH8,Q12797
Q20MH8,Q6NXE6
Q20MH8,P05067
Q20MH8,P51648
Q20MH8,Q6RW13
Q20MH8,P28288
Q1K9H2,Q02539
Q1K9H2,Q9NUD5
Q1K9H2,Q92900
Q1K9H2,Q01081
Q1K9H2,Q07955
Q1K9H2,Q15020
Q1K9H2,Q9NQ39
Q1K9H2,P38159
Q1K9H2,Q96EY7
Q1K9H2,Q15365
Q1K9H2,Q9Y2X3
Q1K9H2,Q09161
P03431,Q99959
Q1K9H2,Q96I59
Q1K9H2,Q00872
Q1K9H2,P82933
Q1K9H2,Q9Y2R9
Q1K9H2,P82675
Q1K9H2,Q92665
Q1K9H2,Q9Y2Q9
Q1K9H2,Q9Y3D9
Q1K9H2,P82650
Q1K9H2,Q9Y676
Q1K9H2,Q13405
Q1K9H2,Q9H2W6
Q1K9H2,Q9H9J2
Q1K9H2,Q9BYD3
Q1K9H2,Q9NYK5
Q1K9H2,Q96DV4
Q1K9H2,Q9BZE1
Q1K9H2,Q16540
Q1K9H2,Q9NWU5
Q1K9H2,Q5T653
Q1K9H2,Q9P015
Q1K9H2,Q9BYD1
Q1K9H2,P52815
Q1K9H2,Q9Y3B7
Q1K9H2,Q9HCE1
Q1K9H2,Q9Y383
Q1K9H2,Q4G0J3
Q1K9H2,Q659C4
Q1K9H2,Q6PKG0
Q1K9H2,O60684
Q1K9H2,P52294
Q1K9H2,P52292
Q1K9H2,O60812
Q1K9H2,O60832
Q1K9H2,P51398
Q20MH8,P30443
Q20MH8,O95071
Q20MH8,Q8NBM4
Q20MH8,Q99523
Q20MH8,Q9NTJ3
Q20MH8,Q9UPN7
Q20MH8,O60518
Q20MH8,O94906
Q20MH8,P30154
Q20MH8,O60462
Q20MH8,Q7Z3U7
Q20MH8,P33908
Q20MH8,O95490
Q20MH8,P49257
Q20MH8,O94829
Q20MH8,Q9Y625
Q20MH8,P06280
Q20MH8,P38435
Q20MH8,Q92538
Q20MH8,Q14318
Q20MH8,Q96CS3
Q20MH8,O75976
Q20MH8,O00116
Q1K9H2,P09012
Q1K9H2,Q8N5N7
Q1K9H2,Q2NL82
Q1K9H2,O15016
Q1K9H2,P11388
Q1K9H2,O95793
Q1K9H2,Q05519
Q1K9H2,P37108
Q1K9H2,Q8WXA9
Q1K9H2,P09234
Q1K9H2,P09661
Q1K9H2,P08621
Q1K9H2,O76021
Q1K9H2,Q96L21
Q1K9H2,P27635
Q1K9H2,Q9NW13
Q1K9H2,Q9UKM9
Q1K9H2,Q00577
Q1K9H2,Q4JDL3
Q1K9H2,O75127
Q1K9H2,Q99575
Q1K9H2,Q9H814
Q1K9H2,P0CB38
Q1K9H2,P46087
Q1K9H2,Q9NPE3
Q1K9H2,Q8NC60
Q1K9H2,Q9NX24
Q1K9H2,P82673
Q1K9H2,P82930
Q1K9H2,Q9NP92
Q1K9H2,Q9BYN8
Q1K9H2,P82663
Q1K9H2,P82921
Q1K9H2,Q9Y399
Q1K9H2,Q9Y2R5
Q1K9H2,Q9Y3D3
Q1K9H2,P82914
Q1K9H2,P82912
Q1K9H2,P82664
Q1K9H2,Q9BYD2
Q1K9H2,Q9HD33
Q1K9H2,Q9BRJ2
Q1K9H2,Q9NQ50
Q1K9H2,Q13084
Q1K9H2,Q6P1L8
Q1K9H2,Q9BYD6
Q1K9H2,Q7L2J0
Q1K9H2,O95232
Q1K9H2,Q92522
Q1K9H2,Q8TAE8
Q1K9H2,P22087
Q1K9H2,Q9NZB2
Q1K9H2,O75616
Q1K9H2,Q99848
Q1K9H2,Q9BXJ3
Q1K9H2,Q8NEC5
Q1K9H2,Q8TC57
Q1K9H2,Q9Y2Z4
Q1K9H2,O95900
Q1K9H2,Q7Z2T5
Q1K9H2,Q71UM5
Q1K9H2,P47897
Q1K9H2,Q9NRX1
Q1K9H2,Q12904
Q1K9H5,P35250
Q1K9H5,P10644
Q1K9H5,P17612
Q1K9H5,Q5SRD1
Q1K9H5,Q9Y2X9
Q1K9H5,Q6NZY4
Q1K9H5,Q96TA2
Q1K9H5,Q9NNW5
Q1K9H5,O95071
Q1K9H5,Q6P3X3
Q1K9H5,Q13049
Q1K9H5,Q9Y4R8
Q1K9H5,Q8TC07
Q1K9H5,Q8N5C8
Q1K9H5,Q8IX01
Q1K9H5,Q9P2W9
Q1K9H5,Q9UNE7
Q1K9H5,P43307
Q1K9H5,O15269
Q1K9H5,Q8NB90
Q1K9H5,P53007
Q1K9H5,P42285
Q1K9H5,O15027
Q1K9H5,Q6R327
Q1K9H5,P40938
Q1K9H5,Q15293
Q1K9H5,Q9NWB1
Q1K9H5,O60518
Q1K9H5,Q2KHR3
Q1K9H5,Q9P035
Q1K9H5,Q5THK1
Q1K9H5,Q5H9R7
Q1K9H5,Q9UPN7
Q1K9H5,Q15365
Q1K9H5,P13674
Q1K9H5,Q92621
Q1K9H5,Q8WUM0
Q1K9H5,Q9Y2X3
Q1K9H5,Q5C9Z4
Q1K9H5,Q99417
Q1K9H5,Q15773
Q1K9H5,P33991
Q1K9H5,Q9BPZ7
Q1K9H5,Q3KQU3
Q1K9H5,Q9Y5V3
Q1K9H5,Q9Y4W2
Q1K9H5,Q12840
Q1K9H5,P51617
Q1K9H5,Q6DN90
Q1K9H5,O00410
Q1K9H5,P01889
Q1K9H5,P19367
Q1K9H5,Q9ULT8
Q1K9H5,Q13547
Q1K9H5,O00165
Q1K9H5,Q7Z4H7
Q1K9H5,Q96D09
Q1K9H5,Q8WVX9
Q1K9H5,Q9NVI1
Q1K9H5,Q9BXW9
Q1K9H5,Q6ZRV2
Q1K9H5,A0FGR8
Q1K9H5,O15371
Q1K9H5,Q99615
Q1K9H5,Q9Y2G8
Q1K9H5,O75190
Q1K9H5,Q8WWF6
Q1K9H5,Q9NXW2
Q1K9H5,P61962
Q1K9H5,Q5SW79
Q1K9H5,Q6P1J9
Q1K9H5,O75419
Q1K9H5,Q00587
Q1K9H5,Q9UL15
Q1K9H5,Q96BY7
Q1K9H5,P10398
Q1K9H5,Q9C0C7
Q1K9H5,Q8TCU4
Q1K9H5,P51648
Q1K9H5,O43823
Q1K9H5,Q8NI60
Q1K9H5,P35453
Q1K9H5,Q8WY36
Q1K9H5,Q8N1B4
Q1K9H5,P49755
Q1K9H5,O14776
Q1K9H5,P46977
Q1K9H5,Q13188
Q1K9H5,P18583
Q1K9H5,Q9NXE4
Q1K9H5,Q9H936
Q1K9H5,Q9BRK5
Q1K9H5,Q9UHV9
Q1K9H5,O43933
Q1K9H5,Q15120
Q1K9H5,O75340
Q1K9H5,P07237
Q1K9H5,O75251
Q1K9H5,Q92542
Q1K9H5,Q9BYN8
Q1K9H5,P46013
Q1K9H5,O95163
Q1K9H5,P38435
Q1K9H5,Q6IAN0
Q1K9H5,Q14677
Q1K9H5,Q9NX63
Q1K9H5,O14735
Q1K9H5,Q9P1Y5
Q1K9H5,O43852
Q1K9H5,Q8WWC4
Q1K9H5,Q5VTE6
Q1K9H5,Q53H12
Q1K9H5,Q9H845
Q1K9H5,P00403
Q1K9H5,P53814
Q1K9H5,Q14764
Q1K9H5,Q96L14
B4URF7,P10644
B4URF7,P17612
B4URF7,Q8NG31
B4URF7,Q5SRD1
B4URF7,Q9BVQ7
B4URF7,Q9NY74
B4URF7,Q8WY36
B4URF7,Q9H582
B4URF7,Q9Y2X9
B4URF7,Q6NZY4
B4URF7,Q86VM9
B4URF7,Q96TA2
B4URF7,O43379
B4URF7,Q9NNW5
B4URF7,Q9BV38
B4URF7,P51784
B4URF7,O95071
B4URF7,P53804
B4URF7,Q6P3X3
B4URF7,Q13049
B4URF7,Q9Y4R8
B4URF7,Q9BQ70
B4URF7,Q8IX01
B4URF7,Q9UNE7
B4URF7,Q13188
B4URF7,P43307
B4URF7,O15269
B4URF7,P18583
B4URF7,Q9NTJ3
B4URF7,Q14683
B4URF7,Q6P1M0
B4URF7,Q9H936
B4URF7,P53007
B4URF7,P42285
B4URF7,Q9P2F8
B4URF7,Q6P4A7
B4URF7,Q96NB2
B4URF7,O15027
B4URF7,Q9BRK5
B4URF7,Q8N122
B4URF7,Q6R327
B4URF7,Q15293
B4URF7,Q9NWB1
B4URF7,Q9H974
B4URF7,Q2KHR3
B4URF7,Q5THK1
B4URF7,P31321
B4URF7,P50897
B4URF7,Q5H9R7
B4URF7,Q99575
B4URF7,P30876
B4URF7,P24928
B4URF7,Q07864
B4URF7,Q8IY17
B4URF7,Q4KWH8
B4URF7,O15067
B4URF7,Q15120
B4URF7,O75340
B4URF7,Q15365
B4URF7,Q9HBE1
B4URF7,Q96RG2
B4URF7,P07237
B4URF7,P13674
B4URF7,O75147
B4URF7,Q92621
B4URF7,Q8WUM0
B4URF7,P57740
B4URF7,Q9Y2X3
B4URF7,Q8NEY1
B4URF7,P82650
B4URF7,Q9HCE1
B4URF7,Q15773
B4URF7,Q9BPZ7
B4URF7,Q3KQU3
B4URF7,Q9Y5V3
B4URF7,Q9Y4W2
B4URF7,Q92615
B4URF7,O00629
B4URF7,Q14145
B4URF7,P51617
B4URF7,Q6DN90
B4URF7,O00410
B4URF7,P78318
B4URF7,Q9UJC3
B4URF7,P19367
B4URF7,O00165
B4URF7,Q9BT25
B4URF7,Q7Z4H7
B4URF7,Q68CZ6
B4URF7,Q96D09
B4URF7,Q9NVN8
B4URF7,Q9BVP2
B4URF7,Q14697
B4URF7,Q8IWF2
B4URF7,Q14318
B4URF7,Q8WVX9
B4URF7,Q9NVI1
B4URF7,Q9BXW9
B4URF7,Q6ZRV2
B4URF7,A0FGR8
B4URF7,Q6P444
B4URF7,O15371
B4URF7,Q99615
B4URF7,O75190
B4URF7,Q8WWF6
B4URF7,Q9NXW2
B4URF7,Q96DF8
B4URF7,P61962
B4URF7,O60716
B4URF7,Q14677
B4URF7,Q5JTW2
B4URF7,Q96L14
B4URF7,Q5SW79
B4URF7,O14735
B4URF7,Q6P1J9
B4URF7,O75419
B4URF7,Q00587
B4URF7,Q92526
B4URF7,Q9H0W5
B4URF7,Q96A33
B4URF7,Q86X55
B4URF7,Q8WUH6
B4URF7,P51587
B4URF7,Q96BY7
B4URF7,Q8IZT6
B4URF7,Q9UNK9
B4URF7,Q9C0C7
B4URF7,Q8TCU4
B4URF7,O43823
B4URF7,Q9UKA4
B4URF7,Q53H12
B4URF7,Q8NI60
Q1K9H5,Q8NG31
Q1K9H5,P48651
Q1K9H5,Q7Z736
Q1K9H5,Q9NY74
Q1K9H5,Q9H582
Q1K9H5,Q70EL1
Q1K9H5,Q15386
Q1K9H5,Q96RT8
Q1K9H5,Q12816
Q1K9H5,Q9NZ01
Q1K9H5,Q9BQ70
Q1K9H5,Q9UH99
Q1K9H5,Q9NTJ3
Q1K9H5,Q6P1M0
Q1K9H5,Q9P2F8
Q1K9H5,Q9BYW2
Q1K9H5,O14828
Q1K9H5,Q6NTF9
Q1K9H5,Q14671
Q1K9H5,O94906
Q1K9H5,O00411
Q1K9H5,P30876
Q1K9H5,Q92569
Q1K9H5,O00443
Q1K9H5,Q9UPP1
Q1K9H5,P08237
Q1K9H5,P57740
Q1K9H5,Q5SY16
Q1K9H5,Q86XI2
Q1K9H5,Q96GX5
Q1K9H5,Q8IWC1
Q1K9H5,Q92615
Q1K9H5,Q96J84
Q1K9H5,Q9BY89
Q1K9H5,Q9UJC3
Q1K9H5,P42694
Q1K9H5,Q14697
Q1K9H5,Q9UK61
Q1K9H5,Q9NZB2
Q1K9H5,Q9UBM7
Q1K9H5,O60716
Q1K9H5,Q9Y678
Q1K9H5,Q7Z460
Q1K9H5,Q9H0W5
Q1K9H5,Q86YA3
Q1K9H5,Q8IZT6
Q1K9H5,Q12955
Q1K9H5,Q9UKA4
Q1K9H5,P28288
B4URF7,Q99417
B4URF7,P01889
B4URF7,Q9HCN4
B4URF7,Q99996
B4URF7,Q8TCN5
B4URF7,O95785
B4URF7,O15350
B4URF7,O14776
B4URF7,Q9UH99
B4URF7,P46977
B4URF7,Q8N0Z3
B4URF7,P53814
B4URF7,Q9H4L4
B4URF7,Q9BWH6
B4URF7,O43251
B4URF7,Q9NYI0
B4URF7,Q86UA1
B4URF7,Q9UPN7
B4URF7,Q6NSJ2
B4URF7,Q5SY16
B4URF7,Q9Y2I1
B4URF7,Q92542
B4URF7,Q86XI2
B4URF7,Q7Z3U7
B4URF7,P46013
B4URF7,P33991
B4URF7,Q96PV6
B4URF7,Q9C0D2
B4URF7,Q15051
B4URF7,Q8N201
B4URF7,Q16352
B4URF7,O95163
B4URF7,Q1KMD3
B4URF7,Q13547
B4URF7,O94927
B4URF7,Q9Y5Q8
B4URF7,Q12789
B4URF7,Q9Y4F1
B4URF7,Q9UK61
B4URF7,Q9NZB2
B4URF7,Q96KQ7
B4URF7,Q9H9B1
B4URF7,Q14999
B4URF7,Q10570
B4URF7,Q86YA3
B4URF7,Q9UI12
B4URF7,Q92974
B4URF7,P10398
B4URF7,Q5VTE6
B4URF7,Q9H845
B4URF7,O95229
B4URF7,Q12816
B4URF7,O96008
B4URF7,O14828
B4URF7,Q9HB90
B4URF7,Q9UPN3
B4URF7,Q96CS2
B4URF7,Q9BUP0
B4URF7,O43852
P03431,Q99959
Q20MH8,Q9H840
Q1K9H5,Q16342
Q20MH8,P42356
Q1K9H5,O95163
Q1K9H5,A0A0A0MRK1
Q1K9H5,O00743
Q1I2B2,Q8N4Q1
B4URE7,Q3ZCQ8
Q20MH8,O43617
Q20MH8,P48553
Q1K9H5,O94927
Q1K9H5,O00567
Q20MH8,Q3ZCQ8
B4URF7,O00743
Q1K9H2,Q9Y676
Q1K9H5,P33240
P06821,P0DN79
P05777,P0DN76
P15682,P0DN76
P15659,P0DN76
P03454,P0DN76
P03427,P0DN76
P03430,P0DN76
P03470,P0DN76
Q1K9H5,P17844
Q1K9H5,P68104
Q1K9H5,P29692
Q1K9H5,Q8TDD1
Q1K9H5,Q7Z3B4
Q1K9H5,P12004
Q1K9H5,P49848
Q1K9H5,P23141
Q1K9H5,Q13111
Q1K9H5,Q9Y262
Q1K9H5,Q13287
Q1K9H5,P51948
Q1K9H5,P12004
Q1K9H5,O14818
B4URF7,A4D1U3
P05780,Q6ZRP7
P05780,Q9H2V7
Q549M8,Q194T2
P05780,Q92616
P15659,Q8N4Q1
Q1K9H5,Q9Y394
P05780,Q9NXF7
P05780,P00403
P05780,Q9UBD5
P05780,E5KNY5
Q1K9H5,O43242
P05780,Q13505
P05780,Q9BTY2
Q1K9H2,O75533
Q1K9H2,Q15365
Q1K9H2,P82921
Q1K9H2,Q92665
Q1K9H2,O60783
Q1K9H2,P09661
Q1K9H2,O75526
Q1K9H2,P62318
Q1K9H2,Q96EY7
Q1K9H2,P30044
Q1K9H2,P82912
Q1K9H2,P49458
Q1K9H2,Q1KMD3
Q1K9H2,Q86U42
Q1K9H2,P17844
Q1K9H2,P82663
Q1K9H2,Q9HCE1
Q1K9H2,Q9H814
Q1K9H2,Q15717
Q1K9H2,Q08170
Q1K9H2,P09234
Q1K9H2,Q9H307
Q1K9H2,P62304
Q1K9H2,P82650
Q1K9H2,P82914
Q1K9H2,P61254
Q1K9H2,Q15773
Q1K9H2,B0S7P4
P05780,P49770
P05780,Q6P2E9
P05780,O75419
Q1K9H5,Q9UHG3
P05780,Q9UBB4
B4URE7,B3KNF6
P05780,Q9Y296
P05780,Q9UHI6
Q1K9H5,P62280
P05780,Q6PJG6
P05780,Q15392
P05780,Q7Z3E5
P05780,P50748
P05780,Q99623
P03495,Q9UII4
Q30NP4,Q549M8
H9XIJ5,A8YXX4
Q1K9H2,Q12983
Q1K9H2,Q07666
P15682,Q549M8
P05780,D9YZU5
P03470,A8K2M0
P03470,Q6IBU4
P03470,B4DJ51
P05780,Q549C5
P15682,B0YIW5
P05777,B0YIW5
P03427,B2R4S9
P15682,B2R4S9
Q20MH0,A8K4C8
P15682,E5KNY5
P05780,E5KNY5
P03454,K9JA46
P03454,B2R4W8
P03454,D9YZV4
Q1K9H2,P52294
P03454,A8K7B7
P05780,A8K7B7
Q30NP4,Q549M8
P03495,Q9UII4
Q82506,P78406
P15659,Q9Y262
H9XIJ5,A8YXX4
P03496,I4AY87
P05780,Q9UBM7
P05780,Q15058
P05780,Q9BT22
P05780,P51617
P05780,O75396
P05780,O94822
P05780,Q7Z3U7
P05780,P56192
P05780,Q8WTW3
P05780,Q96T76
Q1K9H5,O75190
Q1K9H5,B2RDW1
Q1K9H5,P28074
Q1K9H5,P16298
P05780,Q9NWZ8
P05777,Q2M2I5
P05780,Q9UJS0
P05780,P04844
P05780,O43592
Q1K9H5,Q9H4A5
P05780,P55786
P15659,Q6KB66
P05780,Q9Y4W6
Q1K9H5,Q15181
P05780,Q9NTJ3
Q1K9H5,P30876
B4URF0,E9KL44
Q1K9H5,Q8WW22
Q1K9H5,D9ZGG2
P05780,P40616
Q1K9H5,P21912
P05780,P34949
Q1K9H5,Q92896
Q1K9H5,Q8TC07
P05780,Q68E01
P05780,Q9Y4R8
P15659,Q14112
P05780,Q9UID3
P05780,Q86XI2
P15659,Q13283
Q1K9H5,Q9C0C9
P05780,Q08AM6
P05780,O75844
P03508,E5KND5
P15659,Q8TD26
P15659,Q9BV20
P15659,Q8NBZ7
P05780,Q9UBM7
P05780,F4ZW62
P15682,F4ZW62
P05777,Q6FIC5
P05777,Q5W009
P05777,A8K401
P05777,E5KNY5
P05777,B4DJ51
P05777,A4FTV9
P05777,Q549N5
P05777,A4D0Z3
P05777,B3KUN1
P03470,E5FQ95
P15659,A8K2M0
P15659,B2ZZ89
Q82506,B2R4W8
P03427,Q53G26
P15682,B2R4R0
P05777,B2R4R0
P05780,B2R4R0
P15682,D9YZV4
P15682,A2A3R6
P15682,B4DJ51
P15682,D3DU92
P15682,K9JA46
P05780,A4D1N4
P03427,A8K2M0
P03430,A2A3R6
P03430,Q5W009
P03430,Q53G26
P03430,A8K2M0
P03430,B2R4R0
P15682,B2R6F3
P15659,B2R6F3
Q82506,Q9UKK6
D1LN35,F4ZW62
Q0HD54,F4ZW62
P03496,O00459
P05780,P57678
Q1K9H5,P28072
P05780,Q4VXU2
P05780,Q13144
P05780,O60518
Q1K9H5,O94927
P05780,P17858
P05780,P46977
Q1K9H5,Q9Y230
Q1K9H5,Q9H4A6
Q1K9H5,P04632
Q1K9H5,Q5SW79
Q1K9H5,Q8TEM1
Q1K9H5,Q9UDY4
Q1K9H5,P50402
Q1K9H5,P49006
Q1K9H5,P49327
Q1K9H5,A8K2M0
Q1K9H5,O95831
Q1K9H5,P08708
Q1K9H5,O43164
Q1K9H5,Q8N6T3
Q1K9H5,Q16531
Q1K9H5,P15924
Q1K9H5,P48643
Q1K9H5,P47756
Q1K9H5,O15228
Q1K9H5,Q9NRG9
Q1K9H5,P61981
Q1K9H5,O15173
Q1K9H5,P53701
Q1K9H5,Q9Y5K5
Q1K9H5,A8MTJ3
Q1K9H5,P04792
Q1K9H5,Q7Z2W4
Q1K9H5,O00567
Q1K9H5,P58546
Q1K9H5,O00264
P05780,P55060
B0ZBD0,Q194T2
P05780,Q9NVA4
P15659,P29692
P05780,Q86Y56
Q1K9H5,E9KL35
Q1K9H5,Q14257
P05780,P78527
P05777,Q9NZT1
P05777,Q5VTJ3
P05780,O94905
P05777,P31151
B4URF7,A8K2M0
Q1K9H5,Q9Y4W2
Q1K9H5,P49368
P05780,A1L0T0
P05780,Q9HAS0
O95639,Q194T2
P03508,A9UGY9
P15659,P29692
P15659,Q03001
P03454,B2R491
P03427,B2R491
P15682,B2R491
P05777,B2R491
P05780,B0ZBD0
P03470,B0ZBD0
P05777,B0ZBD0
P03427,B0ZBD0
P15682,B1AHB0
Q20MH0,B3KUN1
P03470,E9KL35
P15682,A4D1T0
P05777,Q658J6
P05777,A8K2M0
P05777,A3R0T8
P05777,B2R4W8
P05777,E5FQ95
P15682,A8K4C8
P03427,A8K4C8
P15682,A8K7B7
P03427,A8K7B7
P05777,B3KNF6
P05777,B2R6F3
H9XIJ5,P52294
H9XIJ5,P52294
H9XIJ5,P52294
D1LN35,D2JYH4
Q99AU3,F4ZW62
P03495,A3KPC7
P03466,O14980
P03466,P60709
Q1K9H2,P37108
Q1K9H5,O15118
Q1K9H5,Q96GA3
Q1K9H5,Q9Y5V3
P05780,P42695
P05780,O14980
P05780,P42356
P05780,P42345
P05780,Q9UIA9
P05780,Q9NVI1
P05780,P04792
P05780,Q9NR50
P05780,A6NDU8
P05780,O14981
B4URE7,E5FQ95
P05780,P14324
Q1K9H2,Q16629
P05780,P07814
P15659,P24928
P15659,Q9NP64
Q1K9H5,P31040
P05780,Q12769
P15659,P02795
P05780,P49756
Q1K9H5,P33176
Q1K9H5,Q9Y265
Q1K9H5,D0PNI1
P05780,P28799
Q1K9H5,Q16342
Q1K9H5,Q9UJZ1
P05780,O95373
P05780,P38606
P05780,Q86VP6
Q1K9H5,Q14568
P05780,P62314
P15659,C4B4C6
P05780,P48553
Q1K9H2,Q96I59
Q1K9H2,Q9Y291
Q1K9H2,Q13601
Q1K9H2,Q9Y3D3
Q1K9H2,P82933
Q1K9H2,P29692
Q1K9H2,Q96A35
Q1K9H2,Q00577
Q1K9H2,P82930
Q1K9H2,P09012
Q1K9H2,Q9BYN8
Q1K9H2,P82675
Q1K9H2,Q02809
Q1K9H2,P14678
Q1K9H2,Q9BUJ2
Q1K9H2,Q9NTK5
Q1K9H2,P61326
Q1K9H2,Q9BPZ3
Q1K9H2,Q7L2J0
Q1K9H2,D3DU92
Q1K9H2,Q53F19
P05780,P06493
P03433,B2R6D8
Q2PJP0,A3F769
A5Z256,A8YXX4
Q6QT26,A3F769
Q0A2H0,A3F769
P03433,Q549M8
Q38SR2,Q549M8
P15659,Q9BVV6
P03470,B2R4R9
P05777,B2R4R9
P05780,K9JA46
P03470,B1AHB0
P03470,Q6FIC5
P03470,A2VCK8
P03470,A2A3R6
P03470,B2R4P9
P03470,E9KL44
P15659,K9JA46
P15659,A4FTV9
P15659,P24928
Q82506,B2RDW1
P15659,B2RDW1
P05780,A2A3R6
P03470,Q549M8
P05777,Q549M8
P03454,B2R4P9
P03454,A4FTV9
P03454,Q658J6
P03454,A8K2M0
P03454,B2R4R0
P15682,D0PNI1
P05777,D0PNI1
P03470,D0PNI1
Q82506,A2RUM7
P03470,B2R4R0
P05780,A8K3L7
P03427,B2R4R0
P03427,B2R4W8
P03427,Q549M8
P03427,B2R5T5
P03427,A4FTV9
P03427,B2R6F3
Q1K9H2,Q16531
B4URF7,A8YXX4
Q38SR2,Q549M8
Q82506,Q9UBU9
P15659,P24928
Q2PJP0,A3F769
Q0A2H0,A3F769
P03496,B2R4R0
B4URF7,A8YXX4
Q20MD0,P52294
Q20MD0,O60684
Q1K9H5,O00571
Q1K9H5,P32119
Q1K9H5,Q548N1
P05780,P08574
Q1K9H5,O00231
P05780,Q9NRY5
Q1K9H5,Q9NRX2
P05780,Q15046
P05780,Q9NVI7
Q1K9H5,Q13619
Q1K9H5,Q9UPU7
Q1K9H5,P20020
Q1K9H5,P41250
Q1K9H5,A8K3M3
Q1K9H5,P17655
Q1K9H5,P04843
Q1K9H5,Q99615
Q1K9H5,Q9NP97
Q1K9H5,Q13501
Q1K9H5,O43765
Q1K9H5,O43852
Q1K9H5,Q9UNE7
Q1K9H5,P60468
Q1K9H5,Q92945
Q1K9H5,Q99816
Q1K9H5,P33240
P05780,A4D0R1
P05780,Q6YHU6
P05780,Q5UIP0
P05780,Q6JQN1
Q1K9H5,P17987
B4URE7,B0ZBD0
P05780,Q8TEX9
Q1K9H5,P30048
P05777,O95399
P05780,Q13620
P05777,Q9NZL4
P05780,P47897
P05780,Q5JTZ9
P05780,Q9BTW9
Q1K9H5,Q9ULX6
P05780,Q96E22
Q1K9H5,Q96EQ0
Q1K9H5,Q9P2F8
Q1K9H5,O95163
Q1K9H5,Q9UNM6
Q1K9H5,O00410
Q1K9H5,P28288
Q1K9H5,O15355
Q1K9H5,P54707
Q1K9H5,P25789
Q1K9H5,P20700
Q1K9H5,P62826
Q1K9H5,P62191
Q1K9H5,P05023
Q1K9H5,P31946
Q1K9H5,P13637
Q1K9H5,P30519
Q1K9H5,B3KUN1
Q1K9H5,Q13287
Q1K9H5,P14209
Q1K9H5,P11441
Q1K9H5,O14654
Q1K9H5,Q99871
Q1K9H5,K9JA46
Q1K9H5,P30041
Q1K9H5,O00233
Q1K9H2,P62995
Q1K9H2,P18077
Q1K9H2,Q13242
Q1K9H2,P82932
Q1K9H2,Q9Y399
Q1K9H2,P07195
