gene,mut,BME0304,BME0390,BME0736,BME1013,BME1044,BME1111,BME1361,BME1482,BME1577,BME1658,CBU CirA,CBU0388,CBU CirB,CBU0794,CBU CirC,CBU1198,CBU1217,CBU1314,CBU CirD,CBU_CirE,ST AvrA,ST CigR,ST GtgE,ST PipB,ST SipD,ST SopD,ST SptP,ST SpvB,ST SseC,ST SseG,ST SseI,ST SseK1,ST SseK2,ST SseK3,ST SteA,ST SteB
BRR1,BRR1,-0.824779969,-0.291837692,-1.529743546,0.781394273,0.69287879,1.680816649,3.152124058,-0.361464251,-0.354334666,1.328575216,0.514661083,-0.408936489,0.667554926,-1.369381239,-1.899705494,-4.128705538,-2.625684915,-0.939867173,-2.97149714,-0.392875399,-2.202502273,1.092296386,-1.427205045,-1.252028794,-1.722512055,-0.044371858,1.121298417,1.108024127,0.936772224,1.220685716,2.474377794,2.268059803,-3.118916329,-1.224174051,0.706141866,-1.539353481
IZH4,IZH4,0.854085637,-0.344894451,0.501236551,-1.666999043,-0.51745645,-1.079822932,-2.546805492,-0.162870294,-0.262391383,-1.767685861,0.451939771,1.871913915,-0.117670876,1.665092754,0.163432812,1.551033438,1.095546344,1.857673539,0.018701385,-0.835754381,0.200995365,-0.113651841,-1.13096303,0.926855356,-1.70391704,0.514146641,1.121284159,0.359728241,-0.343042876,1.154309329,-0.350389666,0.388365194,0.638674668,-1.113744564,-0.780633611,-1.12687907
SMP3,SMP3-1,-2.394804133,0.148648465,2.273446306,-3.178308296,1.710059146,3.018059189,0.106806694,1.030761536,-2.003200227,-2.178600888,2.736713454,-1.421682084,0.711810755,1.002538094,-2.404642903,-1.502317855,-3.689582708,0.693693445,3.501132231,1.848734756,1.420590355,0.495853787,7.574052594,0.382359143,-0.78594657,4.993963255,1.119629053,1.431621193,-1.893196823,1.089168799,-2.15639033,-2.941515216,3.584747033,-5.54285108,1.93487389,2.328371508
RAX2,RAX2,1.163772137,1.544233402,-0.896598696,-1.208615831,-0.073108804,0.732160263,-0.108126245,0.023098614,0.836678678,1.411488543,1.971479884,-1.030535301,0.130479535,-0.943595575,2.39029504,-1.526480789,0.700206173,-0.728976528,0.025298179,-1.783595128,-0.25977582,-0.034711521,-2.655619649,-1.327848833,-0.997872106,0.62816116,1.117523952,0.295461134,1.185791885,0.296598509,-0.721722874,0.118398848,-1.036366438,-0.198295354,-1.377060086,-1.363261259
YHR131C,YHR131C,-1.549010169,0.830163778,-3.219544896,-2.475021834,-1.077590749,0.456926095,-0.550751406,0.698182464,-0.930890681,0.884421977,1.339591826,3.403502479,-0.211313479,1.286143501,0.680958219,0.553264818,0.407095525,0.411178753,-1.398604131,-1.113167455,0.625604423,-0.168598984,0.23003859,-1.295618114,-0.471252289,1.266206322,1.114593234,-1.556725099,1.481904815,0.395628387,0.260060649,0.412795794,0.871531075,-1.942499289,-0.276413265,1.763450807
TDA4,TDA4,0.661689702,-0.372686623,-0.095079497,-2.386542958,0.175346066,0.634847164,-0.164411035,0.719699596,1.05711421,-0.197613669,-0.643643161,2.29288209,-0.589151296,-0.058531526,1.539724677,0.503429622,-1.193543347,0.388042601,1.993430255,0.552244734,1.471792279,-1.192907404,0.489914642,-0.493599152,-1.056009289,1.670856084,1.113925748,-2.438606622,-0.55837126,-0.590809446,0.365254122,-0.935517463,1.024145028,-1.504522234,-2.082085254,-0.634624078
YLR278C,YLR278C,0.617749697,-0.124713035,0.567271424,1.310295234,-0.336602687,0.218751545,0.597501337,-2.329685785,-0.701971174,0.808124479,2.36141429,0.289529086,-0.392000058,-2.281008658,-0.973248258,-2.522539509,0.07209366,2.184449449,-1.433427474,-1.307109718,0.718462077,0.752119114,1.312419649,-0.64060749,0.414188716,-0.809030859,1.111643578,1.633169283,-1.314296781,0.203718093,-1.395378355,0.444854046,0.234320027,-3.03766416,-1.922280747,1.030656345
ASR1,ASR1,0.92739255,1.13958556,-0.645759416,-1.163671932,-0.365348273,1.218537627,0.053908089,-0.548725984,0.98555362,-1.108620383,0.446604557,2.100601453,-1.350835574,0.285812194,1.805712491,0.222592795,1.017188346,0.633296345,-0.452534658,-0.490804279,1.866590918,0.184751414,-1.520523408,-1.741174574,-1.154216704,0.320068782,1.111074774,-1.249177053,0.275436782,1.010002277,1.284556353,1.059774726,0.945075735,-1.45270915,0.604678446,0.687742646
YAR028W,YAR028W,0.8877783,-2.045934319,-0.930689527,0.204198096,-1.231985322,-0.739698515,-0.126496958,-0.397151616,-1.397733609,0.983922692,-0.692045025,0.125620244,0.266458629,0.419599801,-0.74567724,0.518164171,-3.039419963,0.253716679,-0.47544675,0.890297973,-1.948920573,-0.232245998,0.551032003,0.069684073,0.607961006,-1.700418372,1.110795069,1.317815466,-0.386256242,1.235582708,0.098602937,-0.005095713,0.46917356,-0.89825465,0.97219345,-0.16326817
GCN20,GCN20,-0.134943274,0.213553794,-1.01287693,-0.193760915,-1.078192146,0.022283324,-2.467379823,2.695553661,-0.413992443,0.676853128,-0.981662046,1.303807687,-0.111279592,-0.203458509,-0.926557609,1.433139495,1.229758522,-0.143348216,1.12495074,3.066961092,-1.301688921,-1.774210741,0.891644778,1.714598297,1.028246709,1.875862034,1.106361857,-1.614498861,0.034784128,-0.335243482,3.501030056,-0.701574193,-1.524843849,-0.125132188,0.540009887,-1.882323016
UBP6,UBP6,-0.554154591,-3.674981298,-0.879702835,-2.332533477,-2.293845615,-2.864200647,-0.216087649,5.027286068,-1.979419564,-3.190272733,-0.28447083,-0.002922009,-2.766940049,3.529635367,-1.492640278,4.042997501,-4.312377413,2.214426774,3.784707681,3.844885487,1.128963601,-0.857890224,1.00272947,2.470354848,1.750103144,1.330377927,1.104825038,0.968445727,-3.908869991,-0.64807284,-0.464370766,-3.242023197,4.40944138,0.924068432,0.329474593,-0.315455986
LTP1,LTP1,1.897018998,-1.186207325,2.532678623,0.883036086,-0.960183703,0.974324207,1.201556899,-0.305479033,1.702087976,-1.23118776,-0.0744329,-0.415737785,0.242035145,1.356828828,-0.208270364,0.018440407,1.4069796,0.249978261,-0.325377916,-0.991388719,-0.413642504,0.482601056,-2.13454189,-1.053718592,-2.266459881,1.177777494,1.104352137,-1.425625108,0.061823925,0.317630663,-0.099301666,-0.770279063,1.399712302,2.226359602,-0.355218071,-1.615991872
SLH1,SLH1,1.16064051,-1.989850923,-0.660539056,-4.145462379,-2.704945491,-0.760289353,-0.797884316,1.358060667,-1.034671022,0.646679069,1.151656147,0.441760044,0.728646222,-0.149004397,0.946928741,3.020963591,0.465131174,-0.491518959,1.512002641,1.831303827,1.534269184,-0.732174171,0.81064042,0.039816065,0.732501161,-1.125039152,1.103569171,-1.300420232,0.956961062,1.896185617,0.318349078,2.213771966,0.884491744,0.109127512,-2.144018588,1.404817611
SPO16,SPO16,2.072627854,-0.735434455,-0.625632306,-2.41630636,-0.180540019,-0.583438756,0.696554439,0.714800923,0.345637853,-1.188924477,-0.191732129,2.039850114,-1.320125826,1.137379647,-0.291096178,0.468495843,-0.095210507,1.324167659,-0.233653567,1.236389167,1.328249513,0.280431999,0.293020496,0.750088903,-1.855719965,-0.985258217,1.103272033,-0.748100447,-0.654255097,-0.155931716,0.496481766,-0.279923503,1.079946549,0.413756146,-0.936624558,0.242586086
RRT13,RRT13,-0.088537682,-1.875510634,0.232214369,-0.745311233,0.191911563,0.268548359,0.557190742,-0.965974738,-0.309320537,-0.999522416,0.40512164,0.292367134,-0.39291462,-0.386103367,-1.309198517,-0.898099169,-0.121772336,1.295580009,-1.359641545,-0.985241447,0.380111176,-1.893179613,1.988803347,-0.01347256,0.775696828,2.166014888,1.100655783,-1.918886758,0.169152438,0.787178133,-0.697690681,0.909957423,0.91356395,-0.001961966,-0.230383854,1.806818488
AKR2,AKR2,-0.186180156,-2.34948955,-1.449023975,1.17197897,-1.54973879,-2.02867853,-1.77018463,0.081471778,2.634932059,-0.796223886,0.34644451,0.920036558,0.363721836,0.954830906,-1.112619261,0.174237018,-0.538671975,0.590017485,0.625461083,1.172443594,-0.393064154,-1.231035592,2.880345956,-1.002293724,-0.662525632,2.105073734,1.09773411,-0.537968334,-0.268377251,0.935670235,-0.121609861,-1.360258358,0.977045238,0.875263264,-0.613694008,-0.804070017
SEC65,SEC65-1,0.954713125,1.541062512,-1.599082625,-1.647665221,-1.529099235,3.632502645,-1.243342173,-2.361647123,0.584521332,0.395672374,-1.412292778,1.111902104,-1.484410532,2.100406571,-0.345402169,-1.363151697,-0.501104159,0.520859271,-1.591252461,-2.581696287,-1.164823606,-1.382112341,-1.688709649,-0.331759227,-0.522311609,1.06385838,1.095936695,-0.749727626,1.13148491,-0.319009948,1.313318988,-3.54751278,0.213840115,-0.970215362,1.523028193,-2.621440746
NDE1,NDE1,3.207384314,-0.54376641,0.899272095,-0.973053769,0.272623741,-0.935058993,-0.860092048,-2.78240732,0.375967501,-0.695208654,-0.504767608,0.136985782,1.875835274,0.17890388,-0.254279359,-1.417003649,0.727591602,1.329871583,-1.16262572,-2.15899115,-0.650948283,-2.156660906,-0.960320006,-0.641218108,-1.636593061,1.83946927,1.094687373,0.322586549,-1.488166619,-0.562437422,-2.870004163,-0.753143042,3.407775151,-2.090374597,-3.723097739,-0.088940648
ETR1,ETR1,-1.5021381,1.070108627,-2.01266399,1.501438305,-2.665702009,-0.879330931,-1.996166471,0.432380926,-1.023413562,-0.611973282,-1.019038789,1.488332913,2.780498648,1.680195705,0.313211752,-0.001890104,0.382935904,1.258683553,0.946740216,1.244675604,-0.157658934,-1.017522243,-1.814206712,0.421590228,-2.923109821,1.006169503,1.094356343,-1.579434136,2.156455315,3.039108668,1.010863239,-0.311648437,-1.181262812,0.523397993,0.762101954,0.091097067
YNR063W,YNR063W,0.832639475,-1.150553795,-0.269483762,-0.687262138,-0.044069365,-2.145671914,0.343487345,0.561698789,0.392209513,-0.978002454,0.786044232,-0.419962443,0.482946111,1.739756527,-0.22541175,1.469818675,-1.817572775,-1.178189122,-0.175724067,1.009281699,2.031631532,-1.22228055,1.000562566,1.628655317,0.336034529,-1.624106291,1.091162648,1.165851409,0.130175744,1.918331276,-0.825791912,-0.720592371,1.228058207,-1.911982318,0.177681315,0.993823789
YGL176C,YGL176C,-2.223965903,0.496602373,0.381690781,-0.753321836,0.969806721,-0.417288605,0.058763733,0.374719872,-1.115977703,-1.65965147,2.79920527,1.921563336,-0.228264504,0.362995569,2.819085173,1.421874139,-0.870396772,0.869362604,0.276300419,-0.014404199,0.26886995,1.328832086,0.535599766,-2.582662903,-1.395236721,0.566625412,1.091021218,1.580105225,1.265947674,1.646730975,0.003753885,0.060589168,1.845587442,-1.715828652,1.124391379,2.795595353
YJL064W,YJL064W,-0.576008708,-2.048532018,-1.797267392,0.663181671,-1.791271306,-1.050544141,-0.638833499,2.732155484,-0.994909137,1.684732451,-1.153429055,0.81392386,-1.075105868,-0.762229037,-2.173665578,2.100776442,-2.544269652,-1.208374106,3.530272397,1.605194318,-0.999992363,-0.191428139,-0.319751219,-2.263696079,-0.000246583,-0.030645327,1.090716839,-2.106189716,1.338013826,0.294339395,-0.104750218,-0.414376512,0.230208276,1.797743493,-2.707655349,-0.007521354
OPI8,OPI8,-3.859988214,1.184993337,-1.378508306,-0.432576876,0.296919541,1.150249659,0.991317907,0.044368674,0.246061051,-1.905776041,-0.349463951,1.662835572,-0.679224335,2.090423587,0.497691571,-0.406252556,2.696353371,1.848021467,-0.243662004,0.420763816,-0.723281503,1.042646512,-0.312281389,-1.053353458,2.922079612,-0.086748605,1.090436381,0.077969772,2.171042868,2.029869404,2.916056676,-0.446771065,-1.36434856,-0.050067537,0.911833536,0.380930543
SAC1,SAC1,-1.952472849,0.017442678,-0.201122619,-0.910608102,-0.400946896,2.661731389,0.860285482,-0.687413833,-0.535606726,-1.235937944,1.737291516,-0.841178802,-0.306825737,0.499385101,0.160877339,-0.249823765,0.135123668,0.364922195,-0.344727819,-0.888147359,1.431764529,-1.601522085,0.25969996,-2.455793583,-0.763080977,0.208978387,1.089698938,0.524309148,0.553684224,0.067666318,-0.032620964,-0.228027127,0.949894936,-0.306140425,-0.966545341,0.081269661
MEK1,MEK1,0.320860494,-0.942480982,-3.082889815,-0.117036822,0.221582518,-0.006816791,-0.541686194,-0.517993926,1.835722209,1.150487463,1.015772196,-0.955147918,0.611878213,-0.436584528,0.346584691,-0.978533414,1.123296857,0.048134569,0.045625283,-0.242910474,-0.517821822,1.051239377,-2.662835539,-1.204675269,3.371454112,-0.551833042,1.089586164,-0.81076479,0.855196245,-0.296323234,-1.638277413,1.554950525,-2.060935735,-0.387230359,-0.893130859,-2.559342813
GND2,GND2,0.040968111,-0.307761288,-0.244513785,-1.740141947,-0.943148373,1.216439752,-1.089852003,-0.106309242,-0.52842631,-1.205096787,1.185956355,-0.131143673,-0.305187742,-0.021468282,0.993507164,1.294038165,-0.3307151,-0.963472103,1.770002848,0.027194189,2.256843228,-0.030617991,-0.013021627,0.769778613,-0.817011379,-0.472271313,1.089341084,0.521518437,1.40425015,0.821918194,-1.813672672,1.166363135,2.058408502,-3.394881886,-0.948892749,0.466163876
